tipo_req,tempo_segundos,tamanho_bytes
get_reviews,0.4813694953918457,30233
get_reviews,0.4276392459869385,8436
get_reviews,0.35352468490600586,2
get_reviews,0.4690570831298828,35142
get_reviews,0.701113224029541,23770
get_reviews,0.4238579273223877,11292
get_reviews,0.46033334732055664,8838
get_reviews,0.6509594917297363,10984
get_reviews,0.3375699520111084,2
get_reviews,0.3608670234680176,2
get_reviews,0.35589146614074707,2
get_reviews,0.3449997901916504,2
get_reviews,0.3466665744781494,2
get_reviews,0.33823728561401367,2
get_reviews,0.3363463878631592,2
get_reviews,0.33261799812316895,2
get_reviews,0.41450023651123047,2727
get_reviews,0.429872989654541,5192
get_reviews,0.41706132888793945,3495
get_reviews,0.43108129501342773,4451
get_reviews,0.3912637233734131,2728
get_reviews,0.42373204231262207,2727
get_reviews,0.4225344657897949,2728
get_reviews,0.40393757820129395,2728
get_reviews,0.38951992988586426,3753
get_reviews,0.49709510803222656,8736
get_reviews,0.4549844264984131,7817
get_reviews,0.4216737747192383,7339
get_reviews,0.4142580032348633,4505
get_reviews,0.4237370491027832,2728
get_reviews,0.41121649742126465,2728
get_reviews,0.4159705638885498,2728
get_reviews,0.4353454113006592,4222
get_reviews,0.4160041809082031,2728
get_prs,1.4600591659545898,1457135
get_reviews,0.36708879470825195,2
get_reviews,0.35565757751464844,2
get_reviews,0.3567054271697998,2
get_reviews,0.3475940227508545,2
get_reviews,0.37340354919433594,2
get_reviews,0.33190321922302246,2
get_reviews,0.3337090015411377,2
get_reviews,0.35436129570007324,2
get_reviews,0.3620762825012207,2
get_reviews,0.3632824420928955,2
get_reviews,0.3537619113922119,2
get_reviews,0.33762145042419434,2
get_reviews,0.36809754371643066,2
get_reviews,0.36429715156555176,2
get_reviews,0.35758495330810547,2
get_reviews,0.34613609313964844,2
get_reviews,0.34931111335754395,2
get_reviews,0.33156776428222656,2
get_reviews,0.3692331314086914,2
get_reviews,0.33671998977661133,2
get_reviews,0.32358384132385254,2
get_reviews,0.3573172092437744,2
